HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,PassengerGroups,PassengerNums,CabinDeck,CabinNumber,CabinSide,Surname,AgeGroups
1,1,3,45,0,0,0,0,0,0,True,5606,1,1,213,2,1870,1
1,0,1,31,0,0,1219,7,104,1082,True,5606,2,1,213,2,1719,2
2,0,1,14,0,30,757,115,0,0,True,5608,1,2,1164,1,70,2
2,0,1,23,0,765,5,0,0,0,False,5609,1,4,897,1,1727,1
1,1,1,61,0,0,0,0,0,0,True,5610,1,1,214,2,1788,3
1,0,3,54,1,0,7996,0,4549,10206,False,5610,2,1,214,2,1788,2
1,1,1,28,0,0,0,0,0,0,True,5611,1,7,171,2,1871,1
1,0,1,46,0,0,3477,0,1,5543,False,5611,2,7,171,2,1871,1
2,0,1,32,0,125,874,0,180,1,True,5613,1,2,1072,2,1872,3
2,1,3,49,0,0,0,0,0,0,True,5614,1,4,906,2,1223,2
2,1,3,20,0,0,0,0,0,0,True,5615,1,4,907,2,502,4
2,0,2,25,0,458,240,0,239,0,True,5616,1,2,1073,2,177,1
2,0,1,19,0,0,785,0,0,19,True,5618,1,2,1075,2,874,1
2,1,3,28,0,0,0,0,0,0,True,5619,1,4,908,2,1730,2
2,0,1,68,0,0,0,970,0,0,True,5622,1,2,1076,2,1173,2
2,1,1,16,0,0,0,0,0,0,True,5623,1,4,898,1,1702,1
3,1,1,19,0,0,0,0,0,0,False,5625,1,6,352,1,1873,1
3,0,2,49,0,0,0,0,0,0,False,5625,2,6,352,1,1874,1
3,0,1,15,0,890,9,0,1250,57,False,5625,3,6,352,1,1873,4
3,1,1,26,0,0,0,0,0,0,True,5625,4,6,352,1,1873,3
3,0,1,22,0,804,0,378,0,0,False,5625,5,6,352,1,905,1
2,1,2,23,0,0,0,0,0,0,True,5626,1,4,911,2,543,1
2,0,1,31,0,0,0,0,0,0,False,5627,1,4,899,1,1875,1
2,1,1,27,0,0,0,0,0,0,False,5628,1,4,900,1,447,1
2,1,1,28,0,0,0,0,0,0,True,5629,1,4,901,1,879,1
2,0,1,20,0,47,0,0,0,2711,False,5631,1,2,1166,1,1175,2
2,0,1,43,0,1,8,0,0,715,False,5637,1,2,1168,1,100,1
2,0,1,22,0,19,9,0,0,594,True,5639,1,4,913,2,626,1
1,1,1,27,0,0,0,0,0,0,True,5640,1,6,368,2,1299,4
1,1,1,35,0,0,0,0,0,0,True,5642,1,1,216,2,76,3
1,1,3,37,0,0,0,0,0,0,True,5642,2,4,427,2,76,1
3,0,1,24,0,158,0,1594,1,0,True,5643,1,2,1077,2,1876,1
3,0,3,18,0,2803,0,17,0,0,False,5643,2,2,1077,2,905,3
3,0,1,15,0,643,0,45,0,10,False,5643,3,2,1077,2,1876,2
3,0,1,28,0,1909,0,0,0,6,False,5644,1,2,1169,1,1877,4
2,0,1,24,0,0,117,2134,0,0,True,5645,1,2,1078,2,242,1
3,1,3,39,0,0,0,0,0,0,True,5646,1,2,1079,2,905,1
1,1,1,35,0,0,0,0,0,0,True,5647,1,8,178,1,1853,1
1,0,3,52,0,0,1425,31,0,1320,True,5647,2,8,178,1,1853,4
1,0,1,48,0,0,0,0,2851,1478,False,5647,3,8,178,1,1599,1
1,0,3,27,0,332,918,0,5,4817,False,5648,1,8,179,1,617,5
1,0,3,50,0,0,103,0,240,8221,False,5648,2,8,179,1,617,1
2,0,1,24,0,56,22,285,1453,0,False,5650,1,4,902,1,56,4
2,0,2,26,0,807,0,0,0,40,True,5651,1,4,915,2,523,3
2,0,1,24,0,215,0,0,0,350,False,5652,1,2,1171,1,1108,0
2,1,1,15,0,0,0,0,0,0,False,5653,1,4,903,1,502,2
2,0,2,42,0,1188,39,3,3,0,False,5655,1,2,1172,1,686,2
2,0,1,51,0,0,0,0,0,880,False,5659,1,2,1175,1,1573,1
2,0,2,43,0,635,53,0,3,0,True,5661,1,6,355,1,962,1
2,1,3,31,0,0,0,0,0,0,False,5661,2,4,905,1,962,3
2,1,1,14,0,0,0,0,0,0,True,5662,1,4,916,2,97,2
2,0,1,31,0,13,0,0,679,0,False,5662,2,2,1080,2,97,4
1,0,1,33,0,0,1513,5,63,144,True,5663,1,3,71,2,1878,2
2,0,3,21,0,0,496,0,3867,30,False,5667,1,4,906,1,797,4
2,0,1,13,0,56,1706,15,0,23,False,5671,1,4,907,1,583,4
2,0,1,29,0,286,545,0,0,0,True,5673,1,2,1083,2,347,3
1,0,1,22,0,0,11594,0,10247,1,False,5674,1,1,217,2,1758,5
3,0,1,22,0,1035,0,264,0,0,False,5677,1,6,357,1,1350,3
2,1,2,18,0,0,0,0,0,0,True,5679,1,4,920,2,1216,1
2,1,3,35,0,0,0,0,0,0,True,5679,2,4,920,2,1216,2
2,1,1,20,0,0,0,0,0,0,True,5679,3,4,920,2,1216,3
2,0,1,18,0,0,0,1609,0,0,True,5680,1,6,359,1,597,3
2,1,1,66,0,0,0,0,0,0,True,5681,1,4,921,2,1802,3
2,1,1,33,0,0,0,0,0,0,True,5684,1,1,218,2,1879,2
1,1,3,48,0,0,0,0,0,0,True,5684,2,1,218,2,1879,1
1,0,3,38,0,0,1198,48,278,1244,False,5684,3,1,218,2,1879,0
1,1,1,62,0,0,0,0,0,0,True,5684,4,1,218,2,689,1
2,1,1,19,0,0,0,0,0,0,False,5685,1,4,910,1,1296,4
3,0,3,44,0,2267,0,107,0,0,False,5686,1,4,427,2,1201,1
3,0,3,25,0,1410,123,26,9,812,False,5686,2,7,180,1,1201,4
2,0,1,15,0,348,1627,0,0,0,False,5687,1,2,1179,1,319,2
2,0,1,20,0,12,177,1110,0,0,True,5688,1,2,1084,2,1880,2
2,0,1,34,0,233,0,0,1054,156,False,5689,1,2,1180,1,714,3
3,0,1,23,0,821,0,863,664,0,False,5692,1,6,360,1,819,4
2,0,1,45,0,0,0,2332,84,0,True,5693,1,2,1087,2,774,0
2,1,1,39,0,0,0,0,0,0,True,5695,1,4,922,2,1791,0
2,1,2,33,0,0,0,0,0,0,True,5696,1,4,911,1,1305,0
2,0,1,14,0,0,0,325,247,305,False,5698,1,2,1088,2,851,0
2,0,1,26,0,178,0,3,0,704,True,5698,2,4,923,2,905,3
2,1,1,47,0,0,0,0,0,0,True,5700,1,4,924,2,1418,0
3,1,1,27,0,0,0,0,0,0,True,5701,1,7,173,2,894,3
2,1,3,28,0,0,0,0,0,0,True,5702,1,4,912,1,101,1
2,1,1,22,0,0,0,0,0,0,True,5704,1,4,913,1,1085,1
2,1,1,17,0,0,0,0,0,0,True,5705,1,4,925,2,218,1
2,0,1,16,0,0,458,725,0,0,True,5706,1,2,1090,2,1881,2
2,0,1,9,0,0,0,0,0,0,True,5706,2,4,926,2,284,4
2,0,1,15,0,0,0,973,29,0,True,5707,1,2,1091,2,695,0
1,0,1,33,0,0,4372,0,4103,0,True,5709,1,8,215,2,1711,3
2,0,1,61,0,0,166,1080,0,16,True,5710,1,2,1092,2,879,2
2,0,1,19,0,0,0,0,692,164,False,5711,1,2,1183,1,1765,2
1,1,1,61,0,0,0,0,0,0,True,5712,1,6,371,2,50,1
2,0,1,42,0,0,29,317,434,45,True,5713,1,4,915,1,1882,2
2,0,1,4,0,0,0,0,0,0,False,5714,1,4,916,1,327,3
2,0,1,12,0,0,0,0,0,0,True,5714,2,4,916,1,327,3
2,0,1,0,0,0,0,0,0,0,True,5714,3,4,916,1,1458,0
2,1,1,19,0,0,0,0,0,0,True,5714,4,4,916,1,1458,1
2,1,1,27,0,0,0,0,0,0,True,5714,5,4,916,1,1458,1
2,0,2,29,0,0,173,0,0,1155,True,5716,1,2,1093,2,184,3
2,0,1,59,0,0,664,0,144,141,True,5717,1,4,917,1,88,4
2,1,1,20,0,0,0,0,0,0,True,5718,1,4,927,2,1636,4
2,0,1,70,0,390,0,0,0,518,True,5719,1,4,918,1,722,1
2,1,1,3,0,0,0,0,0,0,False,5719,2,4,918,1,722,1
1,1,1,37,0,0,0,0,0,0,True,5721,1,1,219,2,50,0
1,0,1,58,0,0,1975,598,7,3726,False,5721,2,1,219,2,50,1
2,0,1,44,0,69,0,17,176,2105,False,5722,1,4,928,2,1883,4
3,1,1,24,0,0,0,0,0,0,False,5723,1,6,372,2,1884,2
2,1,2,20,0,0,0,0,0,0,True,5724,1,4,919,1,1617,5
2,0,1,24,0,156,0,364,489,383,True,5725,1,2,1094,2,1041,2
1,1,3,27,0,0,0,0,0,0,True,5726,1,1,192,1,1885,1
2,0,3,28,0,0,0,0,711,0,False,5727,1,4,920,1,182,2
2,0,1,24,0,0,217,0,77,510,False,5728,1,2,1185,1,97,2
3,1,1,29,0,0,0,0,0,0,True,5729,1,2,1186,1,837,5
2,0,1,25,0,2029,1,0,0,121,False,5730,1,2,1187,1,419,1
2,0,1,20,0,0,0,53,2,754,False,5732,1,4,921,1,209,2
2,0,3,34,0,0,1745,6,5,37,True,5733,1,4,922,1,1881,2
2,0,1,28,0,0,0,0,1191,109,False,5733,2,2,1188,1,376,2
2,1,1,27,0,0,0,0,0,0,True,5735,1,6,362,1,1063,3
2,0,1,23,0,1,0,1,0,618,False,5736,1,2,1189,1,521,2
1,0,1,39,0,0,11856,13,39,3,True,5737,1,8,216,2,132,3
1,0,1,35,0,0,7636,0,353,705,True,5737,2,8,216,2,132,5
2,1,1,18,0,0,0,0,0,0,True,5738,1,4,929,2,1734,3
2,1,1,20,0,0,0,0,0,0,True,5739,1,4,930,2,346,2
1,0,1,42,0,0,16,0,144,7492,False,5740,1,3,52,1,1886,1
1,0,3,32,0,70,764,724,547,1297,False,5740,2,3,52,1,1887,1
2,0,3,50,0,57,29,0,0,643,False,5742,1,2,1096,2,738,3
2,0,1,23,0,0,37,859,9,1,True,5744,1,4,931,2,858,0
2,0,1,19,0,0,0,0,5381,139,False,5746,1,4,932,2,992,0
2,0,1,29,0,715,47,0,0,0,False,5747,1,2,1192,1,1888,2
1,0,1,35,1,247,436,459,1,1984,False,5748,1,3,53,1,1654,0
2,0,1,18,0,0,625,0,0,356,False,5750,1,6,363,1,330,1
2,0,2,24,0,160,20,39,552,1,False,5751,1,4,924,1,905,3
2,0,1,23,0,88,0,586,0,0,True,5755,1,4,933,2,166,5
2,0,1,51,0,542,0,360,0,0,False,5756,1,2,1194,1,854,0
2,0,1,42,0,439,0,0,0,254,False,5756,2,2,1194,1,524,1
2,0,2,19,0,5,0,0,716,0,False,5756,3,2,1194,1,524,4
2,0,1,23,0,0,0,0,0,0,False,5756,4,2,1194,1,905,4
2,1,1,19,0,0,0,0,0,0,True,5756,5,2,1194,1,524,4
2,0,2,22,0,158,0,476,0,26,False,5756,6,2,1194,1,524,2
2,0,1,25,0,12,6,2817,342,0,False,5756,7,4,427,2,1682,1
2,0,2,31,0,11,0,0,1912,1120,False,5756,8,2,1194,1,524,1
2,0,1,23,0,0,0,0,558,1,False,5757,1,2,1195,1,1164,4
2,1,1,22,0,0,0,0,0,0,True,5758,1,4,934,2,328,1
1,1,1,55,0,0,0,0,0,0,True,5761,1,1,220,2,1889,0
2,0,1,40,0,0,0,56,1,642,False,5763,1,2,1099,2,335,1
2,0,1,24,0,0,0,0,838,193,False,5763,2,2,1099,2,335,3
2,0,1,25,0,0,0,1037,8,1,True,5764,1,2,1100,2,1173,4
1,0,1,42,0,0,1871,0,570,199,False,5765,1,8,181,1,674,2
2,1,2,33,0,0,0,0,0,0,True,5767,1,4,936,2,1177,1
1,1,1,54,0,0,0,0,0,0,True,5768,1,1,193,1,1886,1
1,1,3,22,0,0,0,0,0,0,True,5768,2,1,193,1,1886,2
1,1,1,22,0,0,0,0,0,0,True,5769,1,1,194,1,1890,2
1,1,3,19,0,0,0,0,0,0,True,5769,2,1,194,1,1890,1
2,0,1,47,0,0,868,0,4,0,True,5771,1,4,937,2,84,1
3,0,3,23,0,610,858,75,1358,0,False,5772,1,2,1197,1,1752,2
1,1,3,61,0,0,0,0,0,0,True,5773,1,8,217,2,1891,4
2,0,1,21,0,0,128,209,4,383,False,5776,1,2,1102,2,1611,4
2,0,2,46,0,559,25,0,22,765,False,5777,1,2,1199,1,139,2
2,0,1,36,0,0,0,0,0,907,False,5778,1,4,926,1,1892,2
2,0,1,15,0,0,706,0,0,0,True,5779,1,4,938,2,1688,4
1,0,1,33,0,2233,6408,0,23,273,True,5780,1,1,195,1,360,2
1,1,1,35,0,0,0,0,0,0,True,5780,2,1,195,1,360,1
1,1,3,21,0,0,0,0,0,0,True,5780,3,1,195,1,360,1
2,0,3,21,0,0,0,0,1,594,False,5781,1,2,1200,1,1893,1
2,0,3,43,0,0,1197,0,223,1,True,5783,1,2,1201,1,706,3
2,0,2,34,0,571,0,0,0,0,False,5785,1,2,1104,2,1305,5
2,0,2,47,0,14,3,0,1720,0,False,5786,1,4,928,1,514,2
3,0,1,27,0,850,0,681,1,0,True,5788,1,2,1105,2,1314,0
1,0,1,46,0,0,1068,945,2587,811,False,5790,1,8,218,2,793,0
2,0,1,46,0,183,7,637,182,5,True,5791,1,4,941,2,787,2
1,0,3,40,0,0,3338,0,6344,199,False,5792,1,1,196,1,1894,2
1,1,3,59,0,0,0,0,0,0,True,5793,1,6,375,2,224,1
1,0,1,45,0,0,1202,149,1472,3379,False,5794,1,7,182,1,676,4
2,0,2,19,0,0,95,595,0,0,True,5795,1,2,1106,2,278,5
3,0,1,32,0,6769,0,0,113,1,False,5796,1,2,1107,2,1275,3
2,1,3,39,0,0,0,0,0,0,True,5799,1,2,1108,2,782,1
2,0,1,40,0,661,0,830,0,6,False,5800,1,2,1203,1,1434,0
3,0,1,44,0,815,219,22,0,0,True,5802,1,7,175,2,1011,0
2,1,1,26,0,0,0,0,0,0,False,5804,1,4,933,1,243,0
2,0,1,22,0,514,0,2,129,583,False,5806,1,2,1109,2,1895,3
2,0,1,2,0,0,0,0,0,0,False,5808,1,4,934,1,152,2
2,0,1,18,0,0,3,41,359,393,False,5808,2,2,1204,1,152,1
2,0,1,53,0,751,0,0,7,0,False,5808,3,2,1204,1,152,2
2,0,1,22,0,104,511,254,425,4,False,5809,1,2,1205,1,1472,2
2,0,1,46,0,0,98,2077,0,0,True,5809,2,2,1205,1,1472,3
2,1,1,28,0,0,0,0,0,0,True,5810,1,4,935,1,1035,1
2,0,1,31,0,0,1489,68,6,0,True,5810,2,6,366,1,1035,2
1,0,3,36,0,1,4058,95,0,2109,False,5811,1,3,54,1,1143,2
1,0,3,46,0,35,3953,0,2108,0,True,5811,2,3,54,1,1143,4
2,1,1,0,0,0,0,0,0,0,True,5812,1,4,943,2,1425,2
2,0,1,3,0,0,0,0,0,0,True,5812,2,4,943,2,1425,1
2,1,1,12,0,0,0,0,0,0,True,5812,3,4,943,2,1425,2
2,1,1,2,0,0,0,0,0,0,True,5812,4,4,943,2,1425,1
2,1,1,41,0,0,0,0,0,0,True,5812,5,4,943,2,1425,1
2,1,3,11,0,0,0,0,0,0,True,5812,6,4,943,2,1425,4
2,1,1,41,0,0,0,0,0,0,True,5813,1,4,936,1,147,4
3,0,1,17,0,513,0,669,0,0,False,5814,1,7,176,2,1377,1
3,1,3,21,0,0,0,0,0,0,True,5814,2,7,176,2,1377,2
3,1,3,21,0,0,0,0,0,0,True,5814,3,7,176,2,1377,3
3,0,1,27,0,89,888,51,5,0,True,5814,4,7,176,2,1377,1
3,1,1,54,0,0,0,0,0,0,True,5814,5,7,176,2,1377,1
3,0,1,15,0,2309,0,1142,1,10,False,5814,6,7,176,2,1377,2
3,1,1,39,0,0,0,0,0,0,True,5814,7,7,176,2,1377,1
2,0,1,31,0,1,0,7,0,387,True,5816,1,4,937,1,2,3
3,1,1,28,0,0,0,0,0,0,True,5817,1,2,1111,2,1896,2
2,0,1,21,0,3553,5,0,0,2,False,5818,1,4,938,1,1765,2
1,1,1,29,0,0,0,0,0,0,True,5819,1,1,221,2,81,0
2,0,1,45,0,112,406,198,0,0,True,5820,1,2,1112,2,1549,2
1,0,3,44,0,0,496,99,317,5615,False,5821,1,8,183,1,1545,2
2,1,1,12,0,0,0,0,0,0,True,5822,1,4,939,1,1035,0
2,1,3,18,0,0,0,0,0,0,True,5823,1,4,944,2,596,2
2,1,3,20,0,0,0,0,0,0,True,5824,1,4,940,1,1897,4
1,0,1,43,0,0,8808,0,580,0,True,5825,1,1,198,1,1195,1
2,1,3,46,0,0,0,0,0,0,True,5826,1,6,367,1,940,4
2,0,1,53,0,0,68,0,920,4,True,5827,1,4,945,2,632,1
2,0,1,21,0,621,0,0,0,0,False,5828,1,4,941,1,1898,1
2,0,1,23,0,0,21,0,0,716,False,5829,1,2,1113,2,787,2
2,0,3,9,0,0,0,0,0,0,False,5831,1,4,427,2,1899,1
2,0,1,19,0,546,11,0,325,218,False,5834,1,2,1206,1,1315,1
2,1,2,52,0,0,0,0,0,0,True,5835,1,4,946,2,1250,0
1,1,3,31,0,0,0,0,0,0,True,5836,1,1,222,2,731,1
2,0,1,62,0,761,15,0,0,0,False,5837,1,2,1114,2,521,2
1,1,1,27,0,0,0,0,0,0,True,5839,1,8,219,2,308,2
2,1,1,23,0,0,0,0,0,0,False,5840,1,4,946,1,384,1
1,1,3,28,0,0,0,0,0,0,True,5842,1,8,220,2,1900,1
1,1,3,27,0,0,0,0,0,0,True,5842,2,8,220,2,1753,0
2,1,1,58,0,0,0,0,0,0,True,5843,1,4,947,2,670,5
2,0,3,24,0,0,30,835,0,0,True,5844,1,6,369,1,1346,2
3,0,1,27,1,149,0,890,9,0,False,5846,1,6,376,2,1901,2
2,0,1,33,0,36,0,0,1415,0,False,5847,1,2,1115,2,365,2
2,0,1,28,0,229,761,0,0,6,True,5848,1,6,377,2,654,2
2,0,1,39,0,0,0,0,0,1104,False,5849,1,2,1208,1,1145,1
2,0,1,27,0,0,0,0,727,260,False,5852,1,6,370,1,165,1
2,0,1,36,0,0,75,106,0,1903,True,5854,1,2,1117,2,1595,1
2,0,1,64,0,0,623,1827,0,0,True,5855,1,2,1209,1,1424,3
2,0,2,41,0,0,0,687,0,65,True,5855,2,4,949,1,1424,3
1,1,3,27,0,0,0,0,0,0,True,5856,1,1,199,1,919,0
1,1,1,27,0,0,0,0,0,0,True,5856,2,1,199,1,919,0
1,0,1,27,0,0,2,64,139,3831,False,5857,1,6,378,2,1902,3
2,0,3,22,0,483,0,0,304,21,True,5858,1,4,948,2,1903,0
2,0,1,23,0,0,456,2624,912,8,True,5859,1,6,371,1,1756,3
3,0,1,40,0,7,0,6,1206,88,False,5860,1,2,1118,2,1155,4
3,1,1,2,0,0,0,0,0,0,True,5860,2,2,1118,2,1155,2
3,0,1,0,0,0,0,0,0,0,True,5860,3,2,1118,2,1155,3
2,0,1,27,0,0,1774,0,17,13,True,5861,1,4,949,2,686,1
2,0,3,0,0,0,0,0,0,0,True,5863,1,4,950,1,1664,3
2,0,1,17,0,0,566,18,318,0,False,5863,2,2,1210,1,1664,2
2,0,1,45,0,0,0,0,1501,24,False,5867,1,2,1212,1,553,2
2,0,1,62,0,104,53,194,436,0,False,5868,1,6,379,2,1882,5
2,1,3,14,0,0,0,0,0,0,True,5869,1,4,952,2,176,4
2,0,3,24,0,0,1369,848,0,0,True,5871,1,2,1120,2,354,1
2,1,2,51,0,0,0,0,0,0,True,5874,1,4,953,2,1762,2
2,0,1,49,0,20,0,0,769,0,False,5875,1,6,381,2,1220,0
3,0,1,52,0,1364,131,444,0,0,True,5876,1,7,184,1,1230,0
3,1,3,35,0,0,0,0,0,0,True,5876,2,2,1213,1,1230,1
3,1,1,22,0,0,0,0,0,0,True,5876,3,2,1213,1,1230,4
2,0,1,17,0,0,0,1552,0,0,False,5877,1,2,1121,2,1554,3
1,1,3,47,0,0,0,0,0,0,True,5878,1,1,224,2,1879,1
3,1,1,25,0,0,0,0,0,0,True,5879,1,2,1122,2,1750,1
2,1,1,11,0,0,0,0,0,0,True,5880,1,4,953,1,967,1
2,0,1,17,0,18,10,73,0,1049,False,5882,1,2,1214,1,1904,2
2,0,1,41,0,8,532,0,0,100,True,5885,1,2,1123,2,130,3
2,0,1,55,0,0,0,0,507,909,True,5885,2,2,1123,2,130,1
2,0,1,29,0,0,2395,7,20,6,True,5885,3,2,1123,2,130,1
2,0,1,19,0,0,0,0,888,0,False,5885,4,4,954,2,130,2
2,1,3,23,0,0,0,0,0,0,True,5885,5,4,954,2,130,1
2,0,1,32,0,4518,914,0,93,0,False,5885,6,4,954,2,130,2
2,0,1,27,0,0,0,0,0,1818,False,5885,7,4,954,2,130,1
2,0,1,25,0,0,0,892,0,0,True,5885,8,4,954,2,130,2
3,0,1,24,0,10,49,0,1497,10,False,5886,1,2,1216,1,1905,2
3,1,1,30,0,0,0,0,0,0,False,5886,2,6,373,1,1905,2
2,0,2,50,0,781,2,0,61,0,True,5887,1,6,374,1,582,1
2,0,1,51,0,201,574,40,0,11,False,5887,2,2,1217,1,582,3
3,0,3,27,0,1331,0,0,0,0,False,5888,1,2,1218,1,540,4
3,0,1,35,0,750,0,0,0,1065,False,5888,2,2,1218,1,540,3
2,0,1,48,0,0,0,790,2368,1292,False,5889,1,4,954,1,885,1
2,1,1,27,0,0,0,0,0,0,True,5890,1,4,955,2,825,3
2,1,2,19,0,0,0,0,0,0,True,5891,1,4,955,1,468,2
2,1,2,18,0,0,0,0,0,0,True,5894,1,4,957,2,136,3
1,0,3,25,0,0,0,0,0,0,True,5897,1,8,221,2,905,1
2,1,3,41,0,0,0,0,0,0,True,5898,1,4,958,2,363,0
3,1,1,62,0,0,0,0,0,0,True,5900,1,2,1220,1,1400,5
3,1,1,30,0,0,0,0,0,0,True,5900,2,2,1220,1,1400,0
3,1,1,6,0,0,0,0,0,0,True,5900,3,2,1220,1,1400,1
2,0,3,15,0,0,40,0,0,839,False,5901,1,2,1221,1,991,1
3,0,2,34,0,162,0,690,28,0,False,5902,1,7,177,2,1906,1
2,0,1,34,0,223,0,13,514,41,False,5903,1,6,376,1,1565,1
2,0,1,23,0,16,687,1,1,0,True,5905,1,4,959,2,165,2
2,0,1,51,0,0,0,207,347,262,False,5906,1,4,957,1,182,0
2,1,2,63,0,0,0,0,0,0,True,5907,1,4,960,2,410,3
2,0,1,42,0,84,392,300,0,0,True,5908,1,2,1126,2,694,0
2,0,3,19,0,0,716,0,0,0,True,5909,1,2,1127,2,807,0
2,1,1,5,0,0,0,0,0,0,True,5909,2,4,961,2,807,0
2,1,3,2,0,0,0,0,0,0,True,5909,3,4,961,2,807,2
2,1,1,15,0,0,0,0,0,0,True,5912,1,4,963,2,1041,0
1,0,1,36,0,0,6,0,1,1407,False,5913,1,7,185,1,1907,0
2,0,1,32,0,0,0,39,0,749,False,5915,1,6,382,2,639,1
2,0,1,19,0,2,3,450,204,0,True,5916,1,6,383,2,464,1
1,0,3,26,0,0,2427,15,5,0,True,5919,1,3,55,1,1908,3
2,0,1,33,0,48,94,756,308,0,False,5920,1,2,1223,1,996,3
2,1,1,38,0,0,0,0,0,0,True,5921,1,4,959,1,1725,3
2,0,1,22,0,0,0,859,62,0,False,5921,2,2,1224,1,1725,2
2,0,1,32,0,0,0,0,0,0,False,5922,1,4,960,1,1909,2
3,1,3,30,0,0,0,0,0,0,True,5923,1,2,1129,2,888,0
2,0,1,51,0,152,55,25,74,289,False,5924,1,2,1225,1,17,2
1,0,1,29,0,0,1644,0,0,3780,False,5925,1,1,226,2,1910,2
1,0,1,16,0,0,2002,0,96,69,True,5925,2,1,226,2,1910,1
1,0,1,32,0,0,0,0,241,4757,False,5925,3,1,226,2,1910,0
1,0,3,24,0,0,2421,0,725,2300,False,5927,1,1,201,1,1911,0
1,0,1,23,0,0,109,0,4810,25,False,5927,2,1,201,1,1911,2
1,1,3,46,0,0,0,0,0,0,True,5927,3,1,201,1,1911,0
1,0,3,49,0,0,1264,0,5474,104,False,5927,4,1,201,1,1911,0
1,1,1,17,0,0,0,0,0,0,True,5927,5,1,201,1,1912,4
1,0,3,35,0,4,3857,324,899,375,False,5927,6,1,201,1,1911,4
1,0,3,43,0,0,1706,0,274,2056,False,5927,7,1,201,1,1912,0
2,0,1,20,0,149,25,559,21,33,True,5928,1,6,377,1,1913,3
1,1,3,24,0,0,0,0,0,0,True,5930,1,1,227,2,1246,0
1,0,1,28,0,0,1014,0,2463,517,False,5930,2,1,227,2,1246,2
1,1,3,19,0,0,0,0,0,0,True,5930,3,1,227,2,1246,0
1,0,3,39,0,0,0,0,1854,171,False,5931,1,3,56,1,1914,2
3,0,1,34,0,1547,485,97,59,0,False,5933,1,2,1131,2,1901,2
2,0,1,29,0,89,1725,0,0,3,True,5934,1,4,962,1,1112,0
2,0,3,14,0,0,0,52,0,0,True,5938,1,6,384,2,241,1
2,1,1,27,0,0,0,0,0,0,True,5938,2,4,967,2,241,0
2,0,1,30,0,628,0,544,0,126,False,5939,1,6,385,2,1068,3
2,0,1,27,0,72,914,0,0,7,True,5941,1,6,386,2,905,0
2,1,2,32,0,0,0,0,0,0,True,5944,1,4,969,2,1236,2
2,1,1,7,0,0,0,0,0,0,True,5945,1,4,970,2,1904,1
2,1,3,34,0,0,0,0,0,0,True,5945,2,4,970,2,374,0
2,0,2,47,0,163,2,11,593,0,True,5945,3,4,970,2,1904,2
3,0,1,19,0,300,5,642,0,0,False,5946,1,6,387,2,1915,1
1,1,1,52,0,0,0,0,0,0,True,5947,1,6,388,2,1916,2
3,0,1,19,0,758,425,0,0,0,False,5949,1,7,180,2,781,2
3,1,1,18,0,0,0,0,0,0,True,5949,2,2,1132,2,781,2
2,0,1,32,0,0,5,0,64,0,False,5950,1,6,378,1,1363,2
2,0,3,21,0,423,0,172,0,0,False,5951,1,2,1133,2,1084,2
3,0,3,22,0,0,0,0,0,0,True,5952,1,2,1134,2,890,1
3,0,1,13,0,157,0,1199,0,14,False,5953,1,6,390,2,1079,1
3,0,1,25,0,2093,0,6,0,0,False,5954,1,6,391,2,1440,5
3,0,1,33,0,836,0,155,31,0,False,5955,1,6,392,2,1768,2
3,0,1,27,0,1379,0,414,0,805,False,5955,2,2,1135,2,1768,2
2,0,1,21,0,12,0,0,1658,0,False,5956,1,6,379,1,163,3
1,1,3,17,0,0,0,0,0,0,True,5957,1,1,203,1,488,1
1,1,3,15,0,0,0,0,0,0,True,5957,2,1,203,1,488,1
1,0,3,58,1,2,3862,0,1482,73,False,5957,3,1,203,1,488,2
1,0,1,29,0,1,2809,97,61,1227,False,5959,1,7,181,2,1351,1
1,1,1,34,0,0,0,0,0,0,True,5959,2,7,181,2,1351,2
1,0,1,28,0,0,4780,1761,1,247,True,5960,1,8,222,2,979,2
1,0,1,29,0,3215,1211,4,7,417,True,5960,2,8,222,2,979,6
1,1,3,25,0,0,0,0,0,0,True,5960,3,8,222,2,979,1
3,0,3,23,0,112,1184,143,2,585,False,5963,1,2,1228,1,1312,2
2,0,1,22,0,0,40,689,0,79,True,5965,1,4,964,1,79,4
2,1,3,38,0,0,0,0,0,0,True,5967,1,4,965,1,1917,0
2,0,1,38,0,0,784,0,0,0,True,5967,2,4,965,1,1917,1
2,0,1,0,0,0,0,0,0,0,False,5967,3,4,965,1,1917,1
2,0,1,27,0,17,0,0,49,867,False,5968,1,2,1229,1,96,0
2,1,1,0,0,0,0,0,0,0,True,5969,1,4,972,2,1317,4
2,0,3,37,0,0,698,0,0,6,False,5969,2,2,1137,2,1317,2
2,0,1,2,0,0,0,0,0,0,True,5969,3,4,972,2,1317,2
1,1,3,40,0,0,0,0,0,0,True,5970,1,1,229,2,905,2
3,0,1,47,0,448,0,891,0,235,False,5971,1,2,1230,1,1918,1
2,0,1,34,0,0,11,610,591,769,True,5972,1,2,1138,2,1773,1
3,0,1,43,0,1086,4,202,401,0,False,5973,1,2,1139,2,905,3
3,1,3,21,0,0,0,0,0,0,True,5974,1,7,186,1,1644,0
